#Ilmatieteen laitos, lokakuu 2020
STEP;YEAR;MON;DAY;HOUR;TEMP;RH;WS;WDIR;GHI;DHI;DNI
1;2002;1;1;0;-5.20;88.4;5.34;1.5;0.0;0.0;0.0
2;2002;1;1;1;-6.36;88.4;4.67;351.3;0.0;0.0;0.0
3;2002;1;1;2;-7.71;87.9;4.00;338.1;0.0;0.0;0.0
4;2002;1;1;3;-9.41;87.6;3.54;333.7;0.0;0.0;0.0
5;2002;1;1;4;-11.37;86.8;3.01;327.0;0.0;0.0;0.0
6;2002;1;1;5;-13.50;85.9;2.39;315.9;0.0;0.0;0.0
7;2002;1;1;6;-15.64;84.8;1.99;305.9;0.0;0.0;0.0
8;2002;1;1;7;-18.04;83.5;1.56;289.7;0.0;0.0;0.0
9;2002;1;1;8;-20.60;81.9;1.11;265.2;0.0;0.0;0.0
10;2002;1;1;9;-22.10;80.7;1.47;220.9;0.0;0.0;0.0
11;2002;1;1;10;-20.70;81.8;1.77;187.7;8.0;8.0;0.0
12;2002;1;1;11;-19.20;83.0;2.07;173.4;21.5;21.5;0.0
13;2002;1;1;12;-16.80;85.0;2.39;168.8;30.3;29.0;13.4
14;2002;1;1;13;-14.40;87.0;2.72;165.3;27.8;26.7;10.2
15;2002;1;1;14;-11.90;88.1;3.05;162.5;16.9;15.1;18.9
16;2002;1;1;15;-11.00;89.8;4.01;147.0;7.7;7.7;0.0
17;2002;1;1;16;-10.20;90.6;4.98;137.5;1.9;1.9;0.0
18;2002;1;1;17;-9.30;91.4;5.97;131.3;0.0;0.0;0.0
19;2002;1;1;18;-8.90;91.7;6.28;123.9;0.0;0.0;0.0
20;2002;1;1;19;-8.50;92.1;6.60;117.1;0.0;0.0;0.0
21;2002;1;1;20;-8.70;91.9;6.92;111.0;0.0;0.0;0.0
22;2002;1;1;21;-8.50;92.1;6.90;104.3;0.0;0.0;0.0
23;2002;1;1;22;-8.70;91.9;6.89;97.5;0.0;0.0;0.0
24;2002;1;1;23;-8.80;91.8;6.88;90.8;0.0;0.0;0.0
25;2002;1;2;0;-9.10;91.6;6.20;82.9;0.0;0.0;0.0
26;2002;1;2;1;-9.30;91.3;5.53;72.9;0.0;0.0;0.0
27;2002;1;2;2;-9.60;90.9;4.85;60.3;0.0;0.0;0.0
28;2002;1;2;3;-10.90;90.0;4.85;53.5;0.0;0.0;0.0
29;2002;1;2;4;-12.20;88.8;4.85;46.6;0.0;0.0;0.0
30;2002;1;2;5;-13.60;87.7;4.85;39.7;0.0;0.0;0.0
31;2002;1;2;6;-14.60;86.8;4.18;37.3;0.0;0.0;0.0
32;2002;1;2;7;-15.70;85.9;3.53;34.0;0.0;0.0;0.0
33;2002;1;2;8;-16.80;85.0;2.86;29.1;0.0;0.0;0.0
34;2002;1;2;9;-17.40;84.5;2.54;23.7;0.0;0.0;0.0
35;2002;1;2;10;-18.00;83.9;2.20;16.7;8.2;8.2;0.0
36;2002;1;2;11;-18.70;83.4;1.89;7.3;39.1;39.1;0.0
37;2002;1;2;12;-18.20;83.8;1.90;0.3;77.0;25.4;488.5
38;2002;1;2;13;-17.70;84.2;1.91;353.3;92.9;28.7;529.6
39;2002;1;2;14;-17.20;84.6;1.93;346.4;79.0;25.1;489.0
40;2002;1;2;15;-18.20;83.8;1.63;331.9;42.4;42.4;0.0
41;2002;1;2;16;-19.30;82.9;1.36;304.1;10.1;10.1;0.0
42;2002;1;2;17;-20.30;82.1;1.11;265.2;0.0;0.0;0.0
43;2002;1;2;18;-21.00;81.5;1.12;259.3;0.0;0.0;0.0
44;2002;1;2;19;-21.70;81.0;1.13;253.3;0.0;0.0;0.0
45;2002;1;2;20;-22.40;80.4;1.13;247.5;0.0;0.0;0.0
46;2002;1;2;21;-22.70;80.2;1.46;243.5;0.0;0.0;0.0
47;2002;1;2;22;-23.00;79.9;1.81;241.0;0.0;0.0;0.0
48;2002;1;2;23;-22.70;80.2;2.14;239.3;0.0;0.0;0.0
49;2002;1;3;0;-20.40;82.0;2.14;236.2;0.0;0.0;0.0
50;2002;1;3;1;-18.10;83.9;2.14;233.1;0.0;0.0;0.0
51;2002;1;3;2;-15.80;85.8;2.14;230.0;0.0;0.0;0.0
52;2002;1;3;3;-14.40;86.9;2.81;230.0;0.0;0.0;0.0
53;2002;1;3;4;-13.10;88.0;3.47;230.0;0.0;0.0;0.0
54;2002;1;3;5;-11.80;89.1;4.13;230.0;0.0;0.0;0.0
55;2002;1;3;6;-11.00;89.9;4.13;230.0;0.0;0.0;0.0
56;2002;1;3;7;-10.10;90.6;4.13;230.0;0.0;0.0;0.0
