#Ilmatieteen laitos, lokakuu 2020
STEP;YEAR;MON;DAY;HOUR;TEMP;RH;WS;WDIR;GHI;DHI;DNI
1;2002;1;1;0;-4.10;82.4;4.51;3.5;0.0;0.0;0.0
2;2002;1;1;1;-4.91;82.9;4.05;356.7;0.0;0.0;0.0
3;2002;1;1;2;-5.75;83.4;3.63;348.9;0.0;0.0;0.0
4;2002;1;1;3;-7.14;84.1;3.55;344.7;0.0;0.0;0.0
5;2002;1;1;4;-8.77;84.9;3.27;338.4;0.0;0.0;0.0
6;2002;1;1;5;-10.50;85.9;2.77;327.9;0.0;0.0;0.0
7;2002;1;1;6;-12.19;85.7;2.40;324.6;0.0;0.0;0.0
8;2002;1;1;7;-13.89;85.3;2.15;321.3;0.0;0.0;0.0
9;2002;1;1;8;-15.70;84.6;2.03;318.0;0.0;0.0;0.0
10;2002;1;1;9;-16.50;84.0;1.69;320.8;0.0;0.0;0.0
11;2002;1;1;10;-17.40;83.4;1.26;43.6;9.2;9.2;0.0
12;2002;1;1;11;-17.00;82.6;0.96;133.9;46.9;46.9;0.0
13;2002;1;1;12;-15.70;83.1;1.27;112.2;61.3;49.8;108.0
14;2002;1;1;13;-14.40;83.6;1.60;98.9;50.9;50.9;0.0
15;2002;1;1;14;-13.10;84.1;1.93;90.8;33.5;33.5;0.0
16;2002;1;1;15;-12.00;84.7;1.93;90.8;13.6;13.6;0.0
17;2002;1;1;16;-11.00;85.2;1.93;90.8;2.5;2.5;0.0
18;2002;1;1;17;-10.00;85.8;1.93;90.8;0.0;0.0;0.0
19;2002;1;1;18;-8.80;85.6;2.93;101.9;0.0;0.0;0.0
20;2002;1;1;19;-7.70;85.3;3.94;107.4;0.0;0.0;0.0
21;2002;1;1;20;-6.50;85.1;4.94;110.6;0.0;0.0;0.0
22;2002;1;1;21;-6.50;84.7;4.94;107.2;0.0;0.0;0.0
23;2002;1;1;22;-6.50;84.4;4.94;103.8;0.0;0.0;0.0
24;2002;1;1;23;-6.50;84.0;4.93;100.4;0.0;0.0;0.0
25;2002;1;2;0;-7.00;84.8;5.25;81.8;0.0;0.0;0.0
26;2002;1;2;1;-7.60;85.7;5.59;64.1;0.0;0.0;0.0
27;2002;1;2;2;-8.10;86.5;5.93;49.8;0.0;0.0;0.0
28;2002;1;2;3;-9.00;85.6;6.26;46.0;0.0;0.0;0.0
29;2002;1;2;4;-9.90;84.6;6.60;42.7;0.0;0.0;0.0
30;2002;1;2;5;-10.70;83.7;6.93;39.7;0.0;0.0;0.0
31;2002;1;2;6;-11.80;83.9;6.27;34.4;0.0;0.0;0.0
32;2002;1;2;7;-12.80;84.1;5.61;27.7;0.0;0.0;0.0
33;2002;1;2;8;-13.90;84.2;4.95;19.3;0.0;0.0;0.0
34;2002;1;2;9;-14.30;84.0;4.62;16.4;0.0;0.0;0.0
35;2002;1;2;10;-14.70;83.6;4.29;13.0;10.1;10.1;0.0
36;2002;1;2;11;-15.10;83.3;3.96;9.1;43.0;43.0;0.0
37;2002;1;2;12;-15.00;82.6;3.29;6.8;79.0;30.1;455.0
38;2002;1;2;13;-14.80;81.8;2.64;3.5;92.5;33.5;492.7
39;2002;1;2;14;-14.60;81.0;1.97;357.9;77.6;29.2;476.3
40;2002;1;2;15;-15.30;81.5;1.99;348.0;41.1;41.1;0.0
41;2002;1;2;16;-16.00;82.0;2.00;337.7;9.5;9.5;0.0
