#Ilmatieteen laitos, lokakuu 2020
STEP;YEAR;MON;DAY;HOUR;TEMP;RH;WS;WDIR;GHI;DHI;DNI
1;2002;1;1;0;-8.70;88.1;3.39;308.8;0.0;0.0;0.0
2;2002;1;1;1;-10.86;87.1;3.20;308.8;0.0;0.0;0.0
3;2002;1;1;2;-13.23;85.8;3.05;308.8;0.0;0.0;0.0
4;2002;1;1;3;-14.09;85.6;2.58;312.6;0.0;0.0;0.0
5;2002;1;1;4;-14.98;85.3;2.02;319.8;0.0;0.0;0.0
6;2002;1;1;5;-15.74;85.1;1.37;337.0;0.0;0.0;0.0
7;2002;1;1;6;-18.84;82.8;0.95;335.5;0.0;0.0;0.0
8;2002;1;1;7;-22.15;80.3;0.46;330.2;0.0;0.0;0.0
9;2002;1;1;8;-25.60;77.5;0.07;209.3;0.0;0.0;0.0
10;2002;1;1;9;-27.30;76.7;1.05;153.1;0.0;0.0;0.0
11;2002;1;1;10;-24.00;79.2;2.05;151.6;2.7;2.7;0.0
12;2002;1;1;11;-20.70;81.8;3.06;151.1;13.6;13.6;0.0
13;2002;1;1;12;-22.00;80.7;2.39;151.4;29.9;29.9;0.0
14;2002;1;1;13;-23.40;79.7;1.72;151.9;29.9;29.9;0.0
15;2002;1;1;14;-24.70;78.7;1.05;153.1;21.7;21.7;0.0
16;2002;1;1;15;-22.70;80.2;1.36;137.7;9.2;9.2;0.0
17;2002;1;1;16;-20.60;81.8;1.70;128.1;1.4;1.4;0.0
18;2002;1;1;17;-18.60;83.5;2.02;121.9;0.0;0.0;0.0
19;2002;1;1;18;-20.10;81.9;1.35;122.8;0.0;0.0;0.0
20;2002;1;1;19;-21.50;79.7;0.68;125.6;0.0;0.0;0.0
21;2002;1;1;20;-23.00;77.5;0.07;209.3;0.0;0.0;0.0
22;2002;1;1;21;-21.40;79.7;0.30;89.9;0.0;0.0;0.0
23;2002;1;1;22;-19.80;81.9;0.64;84.6;0.0;0.0;0.0
24;2002;1;1;23;-18.20;83.8;0.97;83.0;0.0;0.0;0.0
25;2002;1;2;0;-19.30;82.9;1.28;19.5;0.0;0.0;0.0
26;2002;1;2;1;-20.40;82.0;1.65;332.0;0.0;0.0;0.0
27;2002;1;2;2;-21.50;81.2;2.00;318.2;0.0;0.0;0.0
28;2002;1;2;3;-21.50;81.1;2.00;318.2;0.0;0.0;0.0
29;2002;1;2;4;-21.60;81.0;2.00;318.2;0.0;0.0;0.0
30;2002;1;2;5;-21.70;80.3;2.00;318.2;0.0;0.0;0.0
31;2002;1;2;6;-22.50;79.1;1.67;313.9;0.0;0.0;0.0
32;2002;1;2;7;-23.30;77.8;1.33;307.2;0.0;0.0;0.0
33;2002;1;2;8;-24.20;76.6;1.01;296.3;0.0;0.0;0.0
34;2002;1;2;9;-24.30;76.9;1.01;299.6;0.0;0.0;0.0
35;2002;1;2;10;-24.50;77.2;1.00;302.9;2.7;2.7;0.0
36;2002;1;2;11;-24.60;77.5;1.00;306.3;14.7;14.7;0.0
37;2002;1;2;12;-25.50;78.1;0.67;304.4;34.0;34.0;0.0
38;2002;1;2;13;-26.30;77.5;0.33;298.6;47.1;47.1;0.0
39;2002;1;2;14;-25.00;78.4;0.07;209.3;32.1;32.1;0.0
