#Ilmatieteen laitos, lokakuu 2020
STEP;YEAR;MON;DAY;HOUR;TEMP;RH;WS;WDIR;GHI;DHI;DNI
1;1998;1;1;0;-6.00;88.8;3.11;159.8;0.0;0.0;0.0
2;1998;1;1;1;-6.61;89.0;2.99;159.8;0.0;0.0;0.0
3;1998;1;1;2;-7.15;89.3;2.82;159.8;0.0;0.0;0.0
4;1998;1;1;3;-7.51;90.0;2.42;153.2;0.0;0.0;0.0
5;1998;1;1;4;-7.80;90.7;2.05;146.5;0.0;0.0;0.0
6;1998;1;1;5;-7.92;91.3;1.72;139.9;0.0;0.0;0.0
7;1998;1;1;6;-8.15;91.6;1.48;149.8;0.0;0.0;0.0
8;1998;1;1;7;-8.18;92.0;1.23;159.9;0.0;0.0;0.0
9;1998;1;1;8;-8.20;92.4;0.98;169.8;0.0;0.0;0.0
10;1998;1;1;9;-8.00;92.5;0.98;163.2;0.0;0.0;0.0
11;1998;1;1;10;-7.80;92.7;0.99;156.5;0.0;0.0;0.0
12;1998;1;1;11;-7.60;92.9;0.99;149.9;0.0;0.0;0.0
13;1998;1;1;12;-7.30;93.2;1.31;174.8;0.0;0.0;0.0
14;1998;1;1;13;-6.90;93.5;1.64;190.4;1.9;1.9;0.0
15;1998;1;1;14;-7.10;93.3;1.96;199.8;0.8;0.8;0.0
16;1998;1;1;15;-7.30;93.2;1.96;186.8;0.0;0.0;0.0
17;1998;1;1;16;-7.50;93.0;1.96;173.0;0.0;0.0;0.0
18;1998;1;1;17;-7.70;92.7;1.96;159.9;0.0;0.0;0.0
19;1998;1;1;18;-8.20;92.3;1.97;156.6;0.0;0.0;0.0
20;1998;1;1;19;-8.70;91.9;1.97;153.3;0.0;0.0;0.0
21;1998;1;1;20;-9.20;91.5;1.97;149.9;0.0;0.0;0.0
22;1998;1;1;21;-9.80;91.0;1.97;149.9;0.0;0.0;0.0
23;1998;1;1;22;-10.40;90.4;1.97;149.9;0.0;0.0;0.0
24;1998;1;1;23;-11.00;89.9;1.97;149.9;0.0;0.0;0.0
25;1998;1;2;0;-11.80;89.2;1.64;153.9;0.0;0.0;0.0
26;1998;1;2;1;-12.60;88.4;1.31;159.9;0.0;0.0;0.0
27;1998;1;2;2;-13.50;87.7;0.98;169.8;0.0;0.0;0.0
28;1998;1;2;3;-14.20;87.1;0.98;163.2;0.0;0.0;0.0
29;1998;1;2;4;-14.90;86.5;0.99;156.5;0.0;0.0;0.0
30;1998;1;2;5;-15.60;85.9;0.99;149.9;0.0;0.0;0.0
31;1998;1;2;6;-15.80;85.8;1.31;144.9;0.0;0.0;0.0
32;1998;1;2;7;-15.10;86.3;1.64;141.9;0.0;0.0;0.0
33;1998;1;2;8;-14.50;86.9;1.97;140.0;0.0;0.0;0.0
34;1998;1;2;9;-14.30;87.1;1.97;143.3;0.0;0.0;0.0
35;1998;1;2;10;-14.00;87.2;1.97;146.6;0.0;0.0;0.0
36;1998;1;2;11;-13.80;87.4;1.97;149.9;0.0;0.0;0.0
37;1998;1;2;12;-12.60;88.4;2.29;145.7;1.7;1.7;0.0
38;1998;1;2;13;-11.40;89.5;2.62;142.5;3.2;3.2;0.0
39;1998;1;2;14;-10.20;90.5;2.95;140.0;1.1;1.1;0.0
