#Ilmatieteen laitos, lokakuu 2020
STEP;YEAR;MON;DAY;HOUR;TEMP;RH;WS;WDIR;GHI;DHI;DNI
1;1998;1;1;0;-5.05;89.2;3.18;162.6;0.0;0.0;0.0
2;1998;1;1;1;-5.67;89.6;3.06;162.6;0.0;0.0;0.0
3;1998;1;1;2;-6.21;89.9;2.90;162.6;0.0;0.0;0.0
4;1998;1;1;3;-6.54;90.7;2.48;156.1;0.0;0.0;0.0
5;1998;1;1;4;-6.88;91.4;2.10;149.6;0.0;0.0;0.0
6;1998;1;1;5;-7.01;92.1;1.76;143.1;0.0;0.0;0.0
7;1998;1;1;6;-7.24;92.4;1.52;152.8;0.0;0.0;0.0
8;1998;1;1;7;-7.28;92.8;1.28;162.7;0.0;0.0;0.0
9;1998;1;1;8;-7.20;93.2;1.03;172.2;0.0;0.0;0.0
10;1998;1;1;9;-7.10;93.4;1.03;165.8;0.0;0.0;0.0
11;1998;1;1;10;-6.90;93.5;1.02;159.3;0.0;0.0;0.0
12;1998;1;1;11;-6.70;93.7;1.02;152.9;0.0;0.0;0.0
13;1998;1;1;12;-6.30;94.0;1.36;176.5;0.0;0.0;0.0
14;1998;1;1;13;-6.00;94.4;1.71;191.4;1.8;1.8;0.0
15;1998;1;1;14;-6.10;94.2;2.04;200.4;0.8;0.8;0.0
16;1998;1;1;15;-6.40;94.0;2.04;187.7;0.0;0.0;0.0
17;1998;1;1;16;-6.60;93.8;2.03;174.2;0.0;0.0;0.0
18;1998;1;1;17;-6.80;93.5;2.02;161.3;0.0;0.0;0.0
19;1998;1;1;18;-7.30;93.2;2.02;158.0;0.0;0.0;0.0
20;1998;1;1;19;-7.80;92.7;2.01;154.7;0.0;0.0;0.0
21;1998;1;1;20;-8.20;92.3;2.01;151.4;0.0;0.0;0.0
22;1998;1;1;21;-8.80;91.8;2.01;151.4;0.0;0.0;0.0
23;1998;1;1;22;-9.40;91.2;2.01;151.4;0.0;0.0;0.0
24;1998;1;1;23;-10.10;90.7;2.01;151.4;0.0;0.0;0.0
25;1998;1;2;0;-10.90;90.0;1.69;155.6;0.0;0.0;0.0
26;1998;1;2;1;-11.80;89.2;1.35;162.0;0.0;0.0;0.0
27;1998;1;2;2;-12.60;88.5;1.03;172.2;0.0;0.0;0.0
28;1998;1;2;3;-13.30;87.9;1.03;165.8;0.0;0.0;0.0
29;1998;1;2;4;-14.10;87.2;1.02;159.3;0.0;0.0;0.0
30;1998;1;2;5;-14.80;86.6;1.02;152.9;0.0;0.0;0.0
31;1998;1;2;6;-15.00;86.5;1.34;147.2;0.0;0.0;0.0
32;1998;1;2;7;-14.30;87.0;1.67;143.8;0.0;0.0;0.0
33;1998;1;2;8;-13.60;87.6;2.00;141.5;0.0;0.0;0.0
34;1998;1;2;9;-13.40;87.8;2.00;144.8;0.0;0.0;0.0
35;1998;1;2;10;-13.20;88.0;2.01;148.2;0.0;0.0;0.0
36;1998;1;2;11;-13.00;88.2;2.01;151.4;0.0;0.0;0.0
37;1998;1;2;12;-11.80;89.2;2.33;147.0;1.6;1.6;0.0
38;1998;1;2;13;-10.50;90.3;2.67;143.6;3.2;3.2;0.0
39;1998;1;2;14;-9.30;91.3;2.99;141.0;1.1;1.1;0.0
40;1998;1;2;15;-8.90;91.7;2.99;141.0;0.0;0.0;0.0
41;1998;1;2;16;-8.40;91.7;2.99;141.0;0.0;0.0;0.0
42;1998;1;2;17;-8.00;91.7;2.99;141.0;0.0;0.0;0.0
43;1998;1;2;18;-7.80;92.0;2.67;141.2;0.0;0.0;0.0
44;1998;1;2;19;-7.60;92.3;2.33;141.3;0.0;0.0;0.0
45;1998;1;2;20;-7.40;92.6;2.00;141.5;0.0;0.0;0.0
46;1998;1;2;21;-7.30;92.7;2.33;145.6;0.0;0.0;0.0
47;1998;1;2;22;-7.10;92.7;2.67;148.6;0.0;0.0;0.0
48;1998;1;2;23;-7.00;92.7;3.00;151.0;0.0;0.0;0.0
49;1998;1;3;0;-6.90;93.0;2.68;156.0;0.0;0.0;0.0
50;1998;1;3;1;-6.90;93.3;2.35;162.5;0.0;0.0;0.0
51;1998;1;3;2;-6.90;93.5;2.03;171.1;0.0;0.0;0.0
52;1998;1;3;3;-7.10;93.2;2.02;161.4;0.0;0.0;0.0
53;1998;1;3;4;-7.40;92.9;2.01;151.3;0.0;0.0;0.0
54;1998;1;3;5;-7.60;92.6;2.00;141.5;0.0;0.0;0.0
55;1998;1;3;6;-7.70;92.6;2.00;138.2;0.0;0.0;0.0
56;1998;1;3;7;-7.70;92.6;1.99;134.9;0.0;0.0;0.0
57;1998;1;3;8;-7.80;92.6;1.99;131.6;0.0;0.0;0.0
58;1998;1;3;9;-7.70;92.6;1.99;131.6;0.0;0.0;0.0
59;1998;1;3;10;-7.50;92.6;1.99;131.6;0.0;0.0;0.0
60;1998;1;3;11;-7.40;92.6;1.99;131.6;0.0;0.0;0.0
61;1998;1;3;12;-7.10;92.9;1.99;131.6;0.0;0.0;0.0
62;1998;1;3;13;-6.90;93.3;1.99;131.6;1.8;1.8;0.0
63;1998;1;3;14;-6.60;93.6;1.99;131.6;0.8;0.8;0.0
64;1998;1;3;15;-6.50;93.6;2.32;131.4;0.0;0.0;0.0
65;1998;1;3;16;-6.40;93.6;2.66;131.2;0.0;0.0;0.0
66;1998;1;3;17;-6.30;93.6;2.98;131.1;0.0;0.0;0.0
67;1998;1;3;18;-5.80;93.6;2.65;128.7;0.0;0.0;0.0
68;1998;1;3;19;-5.30;93.7;2.31;125.7;0.0;0.0;0.0
69;1998;1;3;20;-5.70;93.6;1.98;121.6;0.0;0.0;0.0
70;1998;1;3;21;-5.70;93.9;1.98;124.9;0.0;0.0;0.0
71;1998;1;3;22;-5.40;94.2;1.99;128.3;0.0;0.0;0.0
72;1998;1;3;23;-5.10;94.5;1.99;131.6;0.0;0.0;0.0
73;1998;1;4;0;-5.10;94.8;1.99;131.6;0.0;0.0;0.0
74;1998;1;4;1;-5.10;95.1;1.99;131.6;0.0;0.0;0.0
75;1998;1;4;2;-5.10;95.2;1.99;131.6;0.0;0.0;0.0
76;1998;1;4;3;-5.00;95.3;1.66;129.9;0.0;0.0;0.0
77;1998;1;4;4;-4.90;95.3;1.32;127.4;0.0;0.0;0.0
78;1998;1;4;5;-4.90;95.4;0.99;123.2;0.0;0.0;0.0
79;1998;1;4;6;-4.90;95.4;0.98;110.0;0.0;0.0;0.0
80;1998;1;4;7;-4.90;95.3;0.96;95.8;0.0;0.0;0.0
81;1998;1;4;8;-5.00;95.3;0.95;82.3;0.0;0.0;0.0
82;1998;1;4;9;-4.90;95.4;0.95;82.3;0.0;0.0;0.0
83;1998;1;4;10;-4.80;95.4;0.95;82.3;0.0;0.0;0.0
84;1998;1;4;11;-4.80;95.4;0.95;82.3;0.0;0.0;0.0
85;1998;1;4;12;-4.70;95.4;0.63;83.5;1.8;1.8;0.0
86;1998;1;4;13;-4.60;95.4;0.29;87.6;2.7;2.7;0.0
87;1998;1;4;14;-4.50;95.4;0.06;216.3;0.8;0.8;0.0
88;1998;1;4;15;-4.30;95.7;0.29;87.6;0.0;0.0;0.0
89;1998;1;4;16;-4.10;96.0;0.63;83.5;0.0;0.0;0.0
90;1998;1;4;17;-3.90;96.3;0.95;82.3;0.0;0.0;0.0
91;1998;1;4;18;-3.70;96.4;0.95;82.3;0.0;0.0;0.0
92;1998;1;4;19;-3.50;96.4;0.95;82.3;0.0;0.0;0.0
93;1998;1;4;20;-3.80;96.3;0.95;82.3;0.0;0.0;0.0
94;1998;1;4;21;-3.80;96.3;0.95;82.3;0.0;0.0;0.0
95;1998;1;4;22;-3.40;96.4;0.95;82.3;0.0;0.0;0.0
96;1998;1;4;23;-3.00;96.4;0.95;82.3;0.0;0.0;0.0
97;1998;1;5;0;-2.80;96.7;1.30;102.2;0.0;0.0;0.0
98;1998;1;5;1;-2.60;97.0;1.65;114.2;0.0;0.0;0.0
