#Ilmatieteen laitos, lokakuu 2020
STEP;YEAR;MON;DAY;HOUR;TEMP;RH;WS;WDIR;GHI;DHI;DNI
1;2002;1;1;0;-6.45;88.8;3.45;307.9;0.0;0.0;0.0
2;2002;1;1;1;-8.40;88.2;3.25;307.9;0.0;0.0;0.0
3;2002;1;1;2;-10.50;87.2;3.10;307.9;0.0;0.0;0.0
4;2002;1;1;3;-11.36;87.2;2.62;311.4;0.0;0.0;0.0
5;2002;1;1;4;-12.13;87.1;2.06;318.0;0.0;0.0;0.0
6;2002;1;1;5;-12.86;87.0;1.39;333.3;0.0;0.0;0.0
7;2002;1;1;6;-15.66;85.1;0.97;330.0;0.0;0.0;0.0
8;2002;1;1;7;-18.68;82.9;0.50;319.4;0.0;0.0;0.0
9;2002;1;1;8;-21.90;80.3;0.12;236.9;0.0;0.0;0.0
10;2002;1;1;9;-23.40;79.6;1.03;156.6;0.0;0.0;0.0
11;2002;1;1;10;-20.40;82.0;2.03;153.3;2.6;2.6;0.0
12;2002;1;1;11;-17.40;84.4;3.04;152.2;12.9;12.9;0.0
13;2002;1;1;12;-18.60;83.5;2.37;152.9;28.5;28.5;0.0
14;2002;1;1;13;-19.80;82.5;1.70;154.0;28.5;28.5;0.0
15;2002;1;1;14;-21.10;81.5;1.03;156.6;20.7;20.7;0.0
16;2002;1;1;15;-19.20;83.0;1.33;140.0;8.8;8.8;0.0
17;2002;1;1;16;-17.30;84.5;1.65;129.7;1.3;1.3;0.0
18;2002;1;1;17;-15.40;86.1;1.97;123.1;0.0;0.0;0.0
19;2002;1;1;18;-16.80;84.5;1.30;124.7;0.0;0.0;0.0
20;2002;1;1;19;-18.20;82.2;0.63;129.6;0.0;0.0;0.0
21;2002;1;1;20;-19.50;79.9;0.12;236.9;0.0;0.0;0.0
22;2002;1;1;21;-18.10;82.2;0.23;91.7;0.0;0.0;0.0
23;2002;1;1;22;-16.60;84.5;0.57;84.7;0.0;0.0;0.0
24;2002;1;1;23;-15.10;86.4;0.90;83.0;0.0;0.0;0.0
25;2002;1;2;0;-16.10;85.5;1.25;16.8;0.0;0.0;0.0
26;2002;1;2;1;-17.10;84.7;1.68;329.9;0.0;0.0;0.0
27;2002;1;2;2;-18.10;83.9;2.04;316.7;0.0;0.0;0.0
28;2002;1;2;3;-18.20;83.8;2.04;316.7;0.0;0.0;0.0
29;2002;1;2;4;-18.30;83.7;2.04;316.7;0.0;0.0;0.0
30;2002;1;2;5;-18.30;83.0;2.04;316.7;0.0;0.0;0.0
31;2002;1;2;6;-19.10;81.7;1.72;312.2;0.0;0.0;0.0
32;2002;1;2;7;-19.80;80.3;1.38;305.3;0.0;0.0;0.0
33;2002;1;2;8;-20.50;79.0;1.07;294.3;0.0;0.0;0.0
34;2002;1;2;9;-20.70;79.4;1.06;297.5;0.0;0.0;0.0
35;2002;1;2;10;-20.80;79.8;1.06;300.6;2.6;2.6;0.0
36;2002;1;2;11;-21.00;80.1;1.05;303.8;14.0;14.0;0.0
37;2002;1;2;12;-21.70;81.0;0.72;301.0;32.3;32.3;0.0
38;2002;1;2;13;-22.50;80.4;0.39;292.9;44.8;44.8;0.0
39;2002;1;2;14;-21.30;81.3;0.12;236.9;30.5;30.5;0.0
40;2002;1;2;15;-20.60;81.9;0.36;169.2;11.4;11.4;0.0
41;2002;1;2;16;-19.90;82.4;0.69;159.8;2.0;2.0;0.0
42;2002;1;2;17;-19.20;82.0;1.03;156.6;0.0;0.0;0.0
43;2002;1;2;18;-18.90;82.7;1.03;159.9;0.0;0.0;0.0
44;2002;1;2;19;-18.60;83.4;1.04;163.1;0.0;0.0;0.0
45;2002;1;2;20;-18.30;83.8;1.05;166.3;0.0;0.0;0.0
46;2002;1;2;21;-18.30;83.8;1.04;163.1;0.0;0.0;0.0
47;2002;1;2;22;-15.60;85.9;1.03;159.9;0.0;0.0;0.0
48;2002;1;2;23;-13.00;88.2;1.03;156.6;0.0;0.0;0.0
49;2002;1;3;0;-13.80;87.5;1.37;159.9;0.0;0.0;0.0
50;2002;1;3;1;-14.60;86.8;1.72;161.9;0.0;0.0;0.0
51;2002;1;3;2;-15.40;86.1;2.05;163.2;0.0;0.0;0.0
52;2002;1;3;3;-13.50;87.7;1.73;167.7;0.0;0.0;0.0
53;2002;1;3;4;-11.60;89.3;1.40;174.5;0.0;0.0;0.0
54;2002;1;3;5;-9.80;91.0;1.08;185.3;0.0;0.0;0.0
55;2002;1;3;6;-8.40;92.0;2.47;217.3;0.0;0.0;0.0
56;2002;1;3;7;-7.10;92.9;3.83;226.2;0.0;0.0;0.0
