#Ilmatieteen laitos, lokakuu 2020
STEP;YEAR;MON;DAY;HOUR;TEMP;RH;WS;WDIR;GHI;DHI;DNI
1;2002;1;1;0;-4.10;83.0;4.49;3.2;0.0;0.0;0.0
2;2002;1;1;1;-4.86;83.4;4.03;356.4;0.0;0.0;0.0
3;2002;1;1;2;-5.66;83.8;3.61;348.6;0.0;0.0;0.0
4;2002;1;1;3;-7.07;84.6;3.53;344.3;0.0;0.0;0.0
5;2002;1;1;4;-8.62;85.3;3.26;337.8;0.0;0.0;0.0
6;2002;1;1;5;-10.36;86.2;2.77;327.2;0.0;0.0;0.0
7;2002;1;1;6;-11.94;86.0;2.39;323.9;0.0;0.0;0.0
8;2002;1;1;7;-13.61;85.6;2.15;320.6;0.0;0.0;0.0
9;2002;1;1;8;-15.40;84.9;2.03;317.3;0.0;0.0;0.0
10;2002;1;1;9;-16.20;84.3;1.69;320.0;0.0;0.0;0.0
11;2002;1;1;10;-17.10;83.7;1.23;43.1;9.1;9.1;0.0
12;2002;1;1;11;-16.70;82.9;0.95;135.3;46.5;46.5;0.0
13;2002;1;1;12;-15.40;83.4;1.25;113.0;60.8;49.8;103.8
14;2002;1;1;13;-14.10;83.9;1.57;99.4;50.5;50.5;0.0
15;2002;1;1;14;-12.80;84.4;1.90;91.1;33.3;33.3;0.0
16;2002;1;1;15;-11.80;85.0;1.90;91.1;13.5;13.5;0.0
17;2002;1;1;16;-10.80;85.5;1.90;91.1;2.4;2.4;0.0
18;2002;1;1;17;-9.80;86.1;1.90;91.1;0.0;0.0;0.0
19;2002;1;1;18;-8.70;85.9;2.90;102.2;0.0;0.0;0.0
20;2002;1;1;19;-7.60;85.7;3.90;107.6;0.0;0.0;0.0
21;2002;1;1;20;-6.40;85.5;4.90;110.8;0.0;0.0;0.0
22;2002;1;1;21;-6.40;85.1;4.90;107.4;0.0;0.0;0.0
23;2002;1;1;22;-6.40;84.8;4.89;104.0;0.0;0.0;0.0
24;2002;1;1;23;-6.40;84.4;4.89;100.6;0.0;0.0;0.0
25;2002;1;2;0;-6.90;85.2;5.21;81.9;0.0;0.0;0.0
26;2002;1;2;1;-7.50;86.0;5.54;64.0;0.0;0.0;0.0
27;2002;1;2;2;-8.00;86.9;5.88;49.7;0.0;0.0;0.0
28;2002;1;2;3;-8.90;85.9;6.21;46.0;0.0;0.0;0.0
29;2002;1;2;4;-9.70;85.0;6.55;42.6;0.0;0.0;0.0
30;2002;1;2;5;-10.60;84.0;6.88;39.6;0.0;0.0;0.0
31;2002;1;2;6;-11.60;84.2;6.22;34.3;0.0;0.0;0.0
32;2002;1;2;7;-12.60;84.4;5.57;27.5;0.0;0.0;0.0
33;2002;1;2;8;-13.60;84.6;4.91;19.1;0.0;0.0;0.0
34;2002;1;2;9;-14.00;84.3;4.59;16.2;0.0;0.0;0.0
35;2002;1;2;10;-14.40;84.0;4.25;12.7;10.0;10.0;0.0
36;2002;1;2;11;-14.90;83.7;3.93;8.7;42.7;42.7;0.0
37;2002;1;2;12;-14.70;82.9;3.27;6.5;78.4;30.1;449.6
38;2002;1;2;13;-14.50;82.2;2.61;3.0;91.9;33.5;487.0
