#Ilmatieteen laitos, lokakuu 2020
STEP;YEAR;MON;DAY;HOUR;TEMP;RH;WS;WDIR;GHI;DHI;DNI
1;1998;1;1;0;-6.00;88.8;3.18;161.8;0.0;0.0;0.0
2;1998;1;1;1;-6.68;89.1;3.06;161.8;0.0;0.0;0.0
3;1998;1;1;2;-7.18;89.3;2.89;161.8;0.0;0.0;0.0
4;1998;1;1;3;-7.58;90.1;2.47;155.4;0.0;0.0;0.0
5;1998;1;1;4;-7.83;90.7;2.10;148.9;0.0;0.0;0.0
6;1998;1;1;5;-8.07;91.3;1.76;142.5;0.0;0.0;0.0
7;1998;1;1;6;-8.23;91.5;1.52;152.1;0.0;0.0;0.0
8;1998;1;1;7;-8.27;91.9;1.28;161.9;0.0;0.0;0.0
9;1998;1;1;8;-8.20;92.3;1.03;171.4;0.0;0.0;0.0
10;1998;1;1;9;-8.10;92.5;1.03;165.1;0.0;0.0;0.0
11;1998;1;1;10;-7.90;92.6;1.03;158.6;0.0;0.0;0.0
12;1998;1;1;11;-7.70;92.8;1.02;152.2;0.0;0.0;0.0
13;1998;1;1;12;-7.30;93.1;1.36;175.9;0.0;0.0;0.0
14;1998;1;1;13;-6.90;93.5;1.70;190.9;1.9;1.9;0.0
15;1998;1;1;14;-7.10;93.3;2.03;200.0;0.8;0.8;0.0
16;1998;1;1;15;-7.30;93.1;2.03;187.3;0.0;0.0;0.0
17;1998;1;1;16;-7.60;92.9;2.02;173.7;0.0;0.0;0.0
18;1998;1;1;17;-7.80;92.7;2.02;160.9;0.0;0.0;0.0
19;1998;1;1;18;-8.30;92.3;2.01;157.7;0.0;0.0;0.0
20;1998;1;1;19;-8.80;91.8;2.01;154.4;0.0;0.0;0.0
21;1998;1;1;20;-9.30;91.4;2.01;151.1;0.0;0.0;0.0
22;1998;1;1;21;-9.90;90.8;2.01;151.1;0.0;0.0;0.0
23;1998;1;1;22;-10.50;90.3;2.01;151.1;0.0;0.0;0.0
24;1998;1;1;23;-11.10;89.8;2.01;151.1;0.0;0.0;0.0
25;1998;1;2;0;-12.00;89.0;1.69;155.2;0.0;0.0;0.0
26;1998;1;2;1;-12.90;88.3;1.35;161.4;0.0;0.0;0.0
27;1998;1;2;2;-13.70;87.5;1.03;171.4;0.0;0.0;0.0
28;1998;1;2;3;-14.50;86.9;1.03;165.1;0.0;0.0;0.0
29;1998;1;2;4;-15.20;86.3;1.03;158.6;0.0;0.0;0.0
30;1998;1;2;5;-16.00;85.6;1.02;152.2;0.0;0.0;0.0
31;1998;1;2;6;-16.10;85.5;1.34;146.8;0.0;0.0;0.0
32;1998;1;2;7;-15.40;86.1;1.68;143.5;0.0;0.0;0.0
33;1998;1;2;8;-14.70;86.7;2.00;141.3;0.0;0.0;0.0
34;1998;1;2;9;-14.50;86.8;2.01;144.5;0.0;0.0;0.0
35;1998;1;2;10;-14.30;87.0;2.01;147.8;0.0;0.0;0.0
36;1998;1;2;11;-14.10;87.2;2.01;151.1;0.0;0.0;0.0
37;1998;1;2;12;-12.90;88.3;2.33;146.7;1.7;1.7;0.0
38;1998;1;2;13;-11.60;89.3;2.67;143.4;3.2;3.2;0.0
39;1998;1;2;14;-10.40;90.4;2.99;140.8;1.1;1.1;0.0
40;1998;1;2;15;-9.90;90.8;2.99;140.8;0.0;0.0;0.0
41;1998;1;2;16;-9.40;90.8;2.99;140.8;0.0;0.0;0.0
42;1998;1;2;17;-9.00;90.9;2.99;140.8;0.0;0.0;0.0
43;1998;1;2;18;-8.80;91.2;2.66;140.9;0.0;0.0;0.0
44;1998;1;2;19;-8.60;91.5;2.33;141.1;0.0;0.0;0.0
45;1998;1;2;20;-8.40;91.8;2.00;141.3;0.0;0.0;0.0
46;1998;1;2;21;-8.30;91.8;2.33;145.3;0.0;0.0;0.0
47;1998;1;2;22;-8.10;91.8;2.67;148.4;0.0;0.0;0.0
48;1998;1;2;23;-8.00;91.8;3.00;150.7;0.0;0.0;0.0
49;1998;1;3;0;-7.90;92.1;2.68;155.7;0.0;0.0;0.0
50;1998;1;3;1;-7.90;92.4;2.34;162.2;0.0;0.0;0.0
51;1998;1;3;2;-7.90;92.6;2.02;170.7;0.0;0.0;0.0
52;1998;1;3;3;-8.10;92.3;2.02;161.0;0.0;0.0;0.0
53;1998;1;3;4;-8.40;92.0;2.01;151.0;0.0;0.0;0.0
54;1998;1;3;5;-8.60;91.7;2.00;141.3;0.0;0.0;0.0
55;1998;1;3;6;-8.70;91.7;2.00;138.0;0.0;0.0;0.0
56;1998;1;3;7;-8.70;91.7;2.00;134.7;0.0;0.0;0.0
57;1998;1;3;8;-8.80;91.7;1.99;131.4;0.0;0.0;0.0
58;1998;1;3;9;-8.70;91.7;1.99;131.4;0.0;0.0;0.0
59;1998;1;3;10;-8.50;91.7;1.99;131.4;0.0;0.0;0.0
60;1998;1;3;11;-8.40;91.8;1.99;131.4;0.0;0.0;0.0
61;1998;1;3;12;-8.10;92.1;1.99;131.4;0.0;0.0;0.0
62;1998;1;3;13;-7.90;92.4;1.99;131.4;1.9;1.9;0.0
63;1998;1;3;14;-7.60;92.7;1.99;131.4;0.8;0.8;0.0
64;1998;1;3;15;-7.50;92.7;2.32;131.2;0.0;0.0;0.0
65;1998;1;3;16;-7.40;92.7;2.66;131.0;0.0;0.0;0.0
66;1998;1;3;17;-7.30;92.7;2.98;130.9;0.0;0.0;0.0
67;1998;1;3;18;-6.80;92.8;2.65;128.5;0.0;0.0;0.0
68;1998;1;3;19;-6.30;92.9;2.32;125.5;0.0;0.0;0.0
69;1998;1;3;20;-6.70;92.8;1.99;121.4;0.0;0.0;0.0
70;1998;1;3;21;-6.70;93.1;1.99;124.8;0.0;0.0;0.0
71;1998;1;3;22;-6.40;93.4;1.99;128.1;0.0;0.0;0.0
72;1998;1;3;23;-6.10;93.7;1.99;131.4;0.0;0.0;0.0
73;1998;1;4;0;-6.10;94.0;1.99;131.4;0.0;0.0;0.0
74;1998;1;4;1;-6.00;94.2;1.99;131.4;0.0;0.0;0.0
75;1998;1;4;2;-6.00;94.3;1.99;131.4;0.0;0.0;0.0
76;1998;1;4;3;-5.90;94.4;1.67;129.7;0.0;0.0;0.0
77;1998;1;4;4;-5.90;94.4;1.33;127.1;0.0;0.0;0.0
78;1998;1;4;5;-5.80;94.5;1.00;122.9;0.0;0.0;0.0
79;1998;1;4;6;-5.80;94.5;0.99;109.9;0.0;0.0;0.0
80;1998;1;4;7;-5.90;94.4;0.97;95.9;0.0;0.0;0.0
81;1998;1;4;8;-5.90;94.4;0.96;82.6;0.0;0.0;0.0
82;1998;1;4;9;-5.80;94.5;0.96;82.6;0.0;0.0;0.0
83;1998;1;4;10;-5.80;94.5;0.96;82.6;0.0;0.0;0.0
84;1998;1;4;11;-5.70;94.5;0.96;82.6;0.0;0.0;0.0
85;1998;1;4;12;-5.60;94.6;0.64;83.9;1.9;1.9;0.0
86;1998;1;4;13;-5.50;94.6;0.30;88.3;2.7;2.7;0.0
87;1998;1;4;14;-5.40;94.6;0.05;200.6;0.8;0.8;0.0
88;1998;1;4;15;-5.20;94.9;0.30;88.3;0.0;0.0;0.0
89;1998;1;4;16;-5.00;95.2;0.64;83.9;0.0;0.0;0.0
90;1998;1;4;17;-4.80;95.4;0.96;82.6;0.0;0.0;0.0
91;1998;1;4;18;-4.60;95.5;0.96;82.6;0.0;0.0;0.0
92;1998;1;4;19;-4.40;95.5;0.96;82.6;0.0;0.0;0.0
93;1998;1;4;20;-4.70;95.5;0.96;82.6;0.0;0.0;0.0
94;1998;1;4;21;-4.70;95.5;0.96;82.6;0.0;0.0;0.0
95;1998;1;4;22;-4.30;95.5;0.96;82.6;0.0;0.0;0.0
96;1998;1;4;23;-4.00;95.6;0.96;82.6;0.0;0.0;0.0
97;1998;1;5;0;-3.70;95.9;1.31;102.2;0.0;0.0;0.0
98;1998;1;5;1;-3.50;96.2;1.65;114.1;0.0;0.0;0.0
99;1998;1;5;2;-3.30;96.5;1.99;121.4;0.0;0.0;0.0
100;1998;1;5;3;-3.30;96.5;1.99;121.4;0.0;0.0;0.0
101;1998;1;5;4;-3.30;96.5;1.99;121.4;0.0;0.0;0.0
102;1998;1;5;5;-3.30;96.5;1.99;121.4;0.0;0.0;0.0
103;1998;1;5;6;-3.40;96.7;1.99;121.4;0.0;0.0;0.0
104;1998;1;5;7;-3.40;96.7;1.99;121.4;0.0;0.0;0.0
