#Ilmatieteen laitos, lokakuu 2020
STEP;YEAR;MON;DAY;HOUR;TEMP;RH;WS;WDIR;GHI;DHI;DNI
1;1998;1;1;0;-4.25;89.8;3.13;161.0;0.0;0.0;0.0
2;1998;1;1;1;-4.83;90.2;3.01;161.0;0.0;0.0;0.0
3;1998;1;1;2;-5.40;90.6;2.85;161.0;0.0;0.0;0.0
4;1998;1;1;3;-5.70;91.5;2.44;154.5;0.0;0.0;0.0
5;1998;1;1;4;-5.98;92.2;2.07;147.9;0.0;0.0;0.0
6;1998;1;1;5;-6.16;92.9;1.74;141.4;0.0;0.0;0.0
7;1998;1;1;6;-6.29;93.2;1.49;151.1;0.0;0.0;0.0
8;1998;1;1;7;-6.39;93.6;1.25;161.1;0.0;0.0;0.0
9;1998;1;1;8;-6.30;94.0;1.01;170.8;0.0;0.0;0.0
10;1998;1;1;9;-6.20;94.2;1.00;164.3;0.0;0.0;0.0
11;1998;1;1;10;-6.00;94.3;1.00;157.7;0.0;0.0;0.0
12;1998;1;1;11;-5.80;94.5;1.00;151.2;0.0;0.0;0.0
13;1998;1;1;12;-5.50;94.8;1.33;175.6;0.0;0.0;0.0
14;1998;1;1;13;-5.10;95.1;1.67;190.8;1.8;1.8;0.0
15;1998;1;1;14;-5.30;95.0;1.99;200.1;0.8;0.8;0.0
16;1998;1;1;15;-5.50;94.8;1.99;187.1;0.0;0.0;0.0
17;1998;1;1;16;-5.70;94.6;1.99;173.5;0.0;0.0;0.0
18;1998;1;1;17;-5.90;94.3;1.99;160.5;0.0;0.0;0.0
19;1998;1;1;18;-6.40;94.0;1.99;157.2;0.0;0.0;0.0
20;1998;1;1;19;-6.80;93.6;1.98;153.9;0.0;0.0;0.0
21;1998;1;1;20;-7.30;93.2;1.98;150.6;0.0;0.0;0.0
22;1998;1;1;21;-7.90;92.6;1.98;150.6;0.0;0.0;0.0
23;1998;1;1;22;-8.40;92.1;1.98;150.6;0.0;0.0;0.0
24;1998;1;1;23;-9.00;91.6;1.98;150.6;0.0;0.0;0.0
25;1998;1;2;0;-9.80;90.9;1.66;154.7;0.0;0.0;0.0
26;1998;1;2;1;-10.60;90.2;1.33;160.8;0.0;0.0;0.0
27;1998;1;2;2;-11.40;89.5;1.01;170.8;0.0;0.0;0.0
28;1998;1;2;3;-12.10;88.9;1.00;164.3;0.0;0.0;0.0
29;1998;1;2;4;-12.80;88.3;1.00;157.7;0.0;0.0;0.0
30;1998;1;2;5;-13.50;87.7;1.00;151.2;0.0;0.0;0.0
31;1998;1;2;6;-13.70;87.6;1.32;146.0;0.0;0.0;0.0
32;1998;1;2;7;-13.00;88.1;1.66;142.8;0.0;0.0;0.0
33;1998;1;2;8;-12.40;88.7;1.98;140.7;0.0;0.0;0.0
34;1998;1;2;9;-12.20;88.9;1.98;144.0;0.0;0.0;0.0
35;1998;1;2;10;-12.00;89.0;1.98;147.3;0.0;0.0;0.0
36;1998;1;2;11;-11.80;89.2;1.98;150.6;0.0;0.0;0.0
37;1998;1;2;12;-10.60;90.2;2.31;146.3;1.6;1.6;0.0
38;1998;1;2;13;-9.50;91.2;2.64;143.0;3.1;3.1;0.0
39;1998;1;2;14;-8.30;92.2;2.96;140.5;1.0;1.0;0.0
40;1998;1;2;15;-7.90;92.6;2.96;140.5;0.0;0.0;0.0
41;1998;1;2;16;-7.50;92.6;2.96;140.5;0.0;0.0;0.0
42;1998;1;2;17;-7.00;92.6;2.96;140.5;0.0;0.0;0.0
43;1998;1;2;18;-6.90;92.9;2.64;140.5;0.0;0.0;0.0
44;1998;1;2;19;-6.70;93.2;2.30;140.6;0.0;0.0;0.0
45;1998;1;2;20;-6.50;93.5;1.98;140.7;0.0;0.0;0.0
46;1998;1;2;21;-6.40;93.5;2.31;144.8;0.0;0.0;0.0
47;1998;1;2;22;-6.20;93.5;2.64;148.0;0.0;0.0;0.0
48;1998;1;2;23;-6.10;93.5;2.97;150.4;0.0;0.0;0.0
49;1998;1;3;0;-6.10;93.8;2.64;155.4;0.0;0.0;0.0
50;1998;1;3;1;-6.00;94.1;2.31;161.9;0.0;0.0;0.0
51;1998;1;3;2;-6.00;94.3;1.99;170.4;0.0;0.0;0.0
52;1998;1;3;3;-6.20;94.0;1.99;160.6;0.0;0.0;0.0
53;1998;1;3;4;-6.50;93.7;1.98;150.5;0.0;0.0;0.0
54;1998;1;3;5;-6.70;93.5;1.98;140.7;0.0;0.0;0.0
55;1998;1;3;6;-6.70;93.5;1.98;137.4;0.0;0.0;0.0
56;1998;1;3;7;-6.80;93.4;1.98;134.0;0.0;0.0;0.0
57;1998;1;3;8;-6.90;93.4;1.97;130.7;0.0;0.0;0.0
58;1998;1;3;9;-6.70;93.5;1.97;130.7;0.0;0.0;0.0
59;1998;1;3;10;-6.60;93.5;1.97;130.7;0.0;0.0;0.0
60;1998;1;3;11;-6.50;93.5;1.97;130.7;0.0;0.0;0.0
61;1998;1;3;12;-6.30;93.8;1.97;130.7;0.0;0.0;0.0
62;1998;1;3;13;-6.00;94.1;1.97;130.7;1.8;1.8;0.0
63;1998;1;3;14;-5.70;94.3;1.97;130.7;0.8;0.8;0.0
64;1998;1;3;15;-5.70;94.3;2.30;130.6;0.0;0.0;0.0
65;1998;1;3;16;-5.60;94.4;2.63;130.5;0.0;0.0;0.0
66;1998;1;3;17;-5.50;94.4;2.96;130.5;0.0;0.0;0.0
67;1998;1;3;18;-5.00;94.4;2.63;128.1;0.0;0.0;0.0
68;1998;1;3;19;-4.50;94.4;2.30;124.9;0.0;0.0;0.0
69;1998;1;3;20;-4.90;94.4;1.97;120.8;0.0;0.0;0.0
70;1998;1;3;21;-4.90;94.7;1.97;124.1;0.0;0.0;0.0
71;1998;1;3;22;-4.60;95.0;1.97;127.4;0.0;0.0;0.0
72;1998;1;3;23;-4.40;95.3;1.97;130.7;0.0;0.0;0.0
73;1998;1;4;0;-4.30;95.5;1.97;130.7;0.0;0.0;0.0
74;1998;1;4;1;-4.30;95.8;1.97;130.7;0.0;0.0;0.0
75;1998;1;4;2;-4.30;95.9;1.97;130.7;0.0;0.0;0.0
76;1998;1;4;3;-4.20;96.0;1.65;128.9;0.0;0.0;0.0
77;1998;1;4;4;-4.20;96.0;1.31;126.1;0.0;0.0;0.0
78;1998;1;4;5;-4.10;96.1;0.99;121.5;0.0;0.0;0.0
79;1998;1;4;6;-4.10;96.1;0.98;108.4;0.0;0.0;0.0
80;1998;1;4;7;-4.20;96.0;0.97;94.5;0.0;0.0;0.0
81;1998;1;4;8;-4.20;96.0;0.97;81.3;0.0;0.0;0.0
82;1998;1;4;9;-4.10;96.1;0.97;81.3;0.0;0.0;0.0
83;1998;1;4;10;-4.10;96.1;0.97;81.3;0.0;0.0;0.0
84;1998;1;4;11;-4.00;96.1;0.97;81.3;0.0;0.0;0.0
85;1998;1;4;12;-3.90;96.1;0.64;81.9;1.8;1.8;0.0
86;1998;1;4;13;-3.80;96.1;0.31;83.9;2.6;2.6;0.0
87;1998;1;4;14;-3.80;96.1;0.03;204.6;0.8;0.8;0.0
88;1998;1;4;15;-3.60;96.4;0.31;83.9;0.0;0.0;0.0
89;1998;1;4;16;-3.40;96.7;0.64;81.9;0.0;0.0;0.0
90;1998;1;4;17;-3.20;97.0;0.97;81.3;0.0;0.0;0.0
91;1998;1;4;18;-3.00;97.0;0.97;81.3;0.0;0.0;0.0
92;1998;1;4;19;-2.80;97.0;0.97;81.3;0.0;0.0;0.0
93;1998;1;4;20;-3.10;97.0;0.97;81.3;0.0;0.0;0.0
94;1998;1;4;21;-3.10;97.0;0.97;81.3;0.0;0.0;0.0
95;1998;1;4;22;-2.70;97.0;0.97;81.3;0.0;0.0;0.0
96;1998;1;4;23;-2.40;97.0;0.97;81.3;0.0;0.0;0.0
97;1998;1;5;0;-2.20;97.3;1.30;101.1;0.0;0.0;0.0
98;1998;1;5;1;-2.00;97.6;1.64;113.2;0.0;0.0;0.0
99;1998;1;5;2;-1.80;97.9;1.97;120.8;0.0;0.0;0.0
100;1998;1;5;3;-1.80;97.9;1.97;120.8;0.0;0.0;0.0
101;1998;1;5;4;-1.80;97.9;1.97;120.8;0.0;0.0;0.0
102;1998;1;5;5;-1.80;97.9;1.97;120.8;0.0;0.0;0.0
103;1998;1;5;6;-1.80;98.2;1.97;120.8;0.0;0.0;0.0
104;1998;1;5;7;-1.90;98.2;1.97;120.8;0.0;0.0;0.0
105;1998;1;5;8;-2.00;98.1;1.97;120.8;0.0;0.0;0.0
106;1998;1;5;9;-1.90;98.1;1.97;130.6;0.0;0.0;0.0
107;1998;1;5;10;-1.90;98.2;1.98;140.8;0.0;0.0;0.0
108;1998;1;5;11;-1.90;97.9;1.98;150.6;0.0;0.0;0.0
109;1998;1;5;12;-1.70;97.4;1.98;137.6;1.0;1.0;0.0
110;1998;1;5;13;-1.50;96.8;1.97;123.8;2.4;2.4;0.0
111;1998;1;5;14;-1.40;96.3;1.97;110.8;0.8;0.8;0.0
112;1998;1;5;15;-1.20;96.5;1.97;114.1;0.0;0.0;0.0
113;1998;1;5;16;-1.10;96.8;1.97;117.4;0.0;0.0;0.0
114;1998;1;5;17;-1.00;97.1;1.97;120.8;0.0;0.0;0.0
115;1998;1;5;18;-0.80;97.7;1.64;115.0;0.0;0.0;0.0
116;1998;1;5;19;-0.70;98.3;1.30;106.1;0.0;0.0;0.0
117;1998;1;5;20;-0.80;98.8;0.97;91.4;0.0;0.0;0.0
118;1998;1;5;21;-0.70;98.8;0.98;98.1;0.0;0.0;0.0
119;1998;1;5;22;-0.60;98.8;0.98;104.9;0.0;0.0;0.0
120;1998;1;5;23;-0.60;98.8;0.98;111.5;0.0;0.0;0.0
121;1998;1;6;0;-0.50;98.8;0.98;111.5;0.0;0.0;0.0
122;1998;1;6;1;-0.50;98.8;0.98;111.5;0.0;0.0;0.0
123;1998;1;6;2;-0.40;98.8;0.98;111.5;0.0;0.0;0.0
124;1998;1;6;3;-0.30;98.8;0.98;108.2;0.0;0.0;0.0
125;1998;1;6;4;-0.10;98.8;0.98;104.8;0.0;0.0;0.0
126;1998;1;6;5;0.00;98.8;0.98;101.5;0.0;0.0;0.0
127;1998;1;6;6;0.60;98.0;0.97;94.8;0.0;0.0;0.0
